VBELN,POSNR,BEZEI,BZIRK,CG_NAME,CITY_NAME,CUST_NAME,DISC_PERC,DISCOUNT,DRERZ,EDITION_NAME,FREE_COPY,GJAHR,GROSS_COPY,GROSS_VALUE,KDGRP,MANDT,MATNR,MONAT,NET_VALUE,ORD_DATE,PAID_COPY,PSTYV,PUB_NAME,PVA,RATE,ROUTE,SDIST_NAME,SGRP_NAME,SHIP_TO_PARTY,SOFF_NAME,SOLD_TO_PARTY,SPART,VGBEL,VKBUR,VKGRP,VKORG,VTWEG,ZCOO,ZLAO
132621412,10,BIKANER TO DUNGARGARH,BIK_ZL,Cir. Sub Agent,THUKARIYASAR,SRI MATARANI BHATIYANI,30,-19.8,DB,BIKANER DAK,0,2020,12,66,CS,100,DBID200918,9,46.2,9/18/2020,12,JTAP,DAINIK BHASKAR,DBID,5.5,BKDURH,Bikaner Zila,Circulation Satelite,10055971,Bikaner,10000782,NE,117698,BIKA,CRU,BIKA,DA,0,0
132621413,10,BIKANER TO KHAJUWALA,BIK_ZL,Cir. Sub Agent,DALY TALAI,SHREE KARNI NEWS AGENCY,30,-33,DB,BIKANER DAK,0,2020,20,110,CS,100,DBID200918,9,77,9/18/2020,20,JTAP,DAINIK BHASKAR,DBID,5.5,BKKJWL,Bikaner Zila,Circulation Satelite,10056232,Bikaner,10050538,NE,118421,BIKA,CRU,BIKA,DA,0,0
132621414,10,BIKANER TO KHAJUWALA,BIK_ZL,Cir. Sub Agent,BHALLURI,SHREE KARNI NEWS AGENCY,30,-13.2,DB,BIKANER DAK,0,2020,8,44,CS,100,DBID200918,9,30.8,9/18/2020,8,JTAP,DAINIK BHASKAR,DBID,5.5,BKKJWL,Bikaner Zila,Circulation Satelite,10056233,Bikaner,10050538,NE,118422,BIKA,CRU,BIKA,DA,0,0
132621415,10,BIKANER TO DUNGARGARH,BIK_ZL,Cir. Agent upcountry,KITASAR-BIGGA,JAI MA KARNI NEWS AGENCY,30,-181.5,DB,BIKANER DAK,0,2020,110,605,CU,100,DBID200918,9,423.5,9/18/2020,110,JTAP,DAINIK BHASKAR,DBID,5.5,BKDURH,Bikaner Zila,Circulation Satelite,10059092,Bikaner,10059092,NE,124392,BIKA,CRU,BIKA,DA,0,0
132621416,10,BIKANER TO DUNGARGARH,BIK_ZL,Cir. Agent upcountry,RAJERA,SHARMA NEWS AGENCY,30,-181.5,DB,BIKANER DAK,0,2020,110,605,CU,100,DBID200918,9,423.5,9/18/2020,110,JTAP,DAINIK BHASKAR,DBID,5.5,BKDURH,Bikaner Zila,Circulation Satelite,10059094,Bikaner,10059094,NE,124394,BIKA,CRU,BIKA,DA,0,0
132621417,10,BIKANER TO NOKHA,BIK_ZL,Cir. Sub Agent,KISNASAR,RAMKAUSHALYA NEWS AGENCY JEGLA,30,-66,DB,BIKANER DAK,0,2020,40,220,CS,100,DBID200918,9,154,9/18/2020,40,JTAP,DAINIK BHASKAR,DBID,5.5,BKNOKH,Bikaner Zila,Circulation Satelite,10060284,Bikaner,10048345,NE,126617,BIKA,CRU,BIKA,DA,0,0
132621418,10,BIKANER TO BAJJU,BIK_ZL,Cir. Sub Agent,GANDHI PIAU,NARYAN NEWS AGENCY,30,-4.95,DB,BIKANER DAK,0,2020,3,16.5,CS,100,DBID200918,9,11.55,9/18/2020,3,JTAP,DAINIK BHASKAR,DBID,5.5,BKBAJU,Bikaner Zila,Circulation Satelite,10060285,Bikaner,10036079,NE,126618,BIKA,CRU,BIKA,DA,0,0
132621419,10,BIKANER TO LOONKARANSAR,BIK_ZL,Cir. Sub Agent,DULMERA,HANUMANT NEWS AGENCY,30,-19.8,DB,BIKANER DAK,0,2020,12,66,CS,100,DBID200918,9,46.2,9/18/2020,12,JTAP,DAINIK BHASKAR,DBID,5.5,BKLOON,Bikaner Zila,Circulation Satelite,10060288,Bikaner,10000766,NE,126621,BIKA,CRU,BIKA,DA,0,0
132621420,10,BIKANER TO KHAJUWALA,BIK_ZL,Cir. Sub Agent,KARNISAR,SHRI KARNI MATA NEWS AG,30,-3.3,DB,BIKANER DAK,0,2020,2,11,CS,100,DBID200918,9,7.7,9/18/2020,2,JTAP,DAINIK BHASKAR,DBID,5.5,BKKJWL,Bikaner Zila,Circulation Satelite,10063762,Bikaner,10050538,NE,139299,BIKA,CRU,BIKA,DA,0,0
132621421,10,GUDA JAIMALSAR BITHNOK,BIK_ZL,Cir. Agent upcountry,KHARI CHARNAN,KUMAWAT NEWS AGENCY,30,-28.05,DB,BIKANER DAK,0,2020,17,93.5,CU,100,DBID200918,9,65.45,9/18/2020,17,JTAP,DAINIK BHASKAR,DBID,5.5,BKSHJH,Bikaner Zila,Circulation Satelite,10063773,Bikaner,10063773,NE,139245,BIKA,CRU,BIKA,DA,0,0
132621422,10,BIKANER TO DUNGARGARH,BIK_ZL,Cir. Agent upcountry,BAMBLOO,R.R.C. NEWS AGENCY,30,-85.8,DB,BIKANER DAK,0,2020,52,286,CU,100,DBID200918,9,200.2,9/18/2020,52,JTAP,DAINIK BHASKAR,DBID,5.5,BKDURH,Bikaner Zila,Circulation Satelite,10063774,Bikaner,10063774,NE,139246,BIKA,CRU,BIKA,DA,0,0
132621423,10,BIKANER TO NAPASAR,BIK_ZL,Cir. Agent upcountry,SADHASAR,JAI MA BRAHAMANI NEWS AGENCY,30,-49.5,DB,BIKANER DAK,0,2020,30,165,CU,100,DBID200918,9,115.5,9/18/2020,30,JTAP,DAINIK BHASKAR,DBID,5.5,BKNPSR,Bikaner Zila,Circulation Satelite,10066060,Bikaner,10066060,NE,153007,BIKA,CRU,BIKA,DA,0,0
132621424,10,682 RD TO CHHATARGARH,BIK_ZL,Cir. Agent upcountry,CHHATARGARH,ACHARYA NEWS AGENCY,30,-348.15,DB,BIKANER DAK,0,2020,211,1160.5,CU,100,DBID200918,9,812.35,9/18/2020,211,JTAP,DAINIK BHASKAR,DBID,5.5,BKRDCH,Bikaner Zila,Circulation Satelite,10066061,Bikaner,10066061,NE,153006,BIKA,CRU,BIKA,DA,0,0
132621425,10,BIKANER TO KHAJUWALA,BIK_ZL,Cir. Sub Agent,SHIV NAGAR,SHREE KARNI NEWS AGENDY,30,-14.85,DB,BIKANER DAK,0,2020,9,49.5,CS,100,DBID200918,9,34.65,9/18/2020,9,JTAP,DAINIK BHASKAR,DBID,5.5,BKKJWL,Bikaner Zila,Circulation Satelite,10068780,Bikaner,10050538,NE,171973,BIKA,CRU,BIKA,DA,0,0
132621426,10,BIKANER TO DUNGARGARH,BIK_ZL,Cir. Sub Agent,GUSAISAR,SHREE MARA TANI BHATIYANI,30,-18.15,DB,BIKANER DAK,0,2020,11,60.5,CS,100,DBID200918,9,42.35,9/18/2020,11,JTAP,DAINIK BHASKAR,DBID,5.5,BKDURH,Bikaner Zila,Circulation Satelite,10068782,Bikaner,10000782,NE,171975,BIKA,CRU,BIKA,DA,0,0
132621427,10,BIKANER TO DUNGARGARH,BIK_ZL,Cir. Sub Agent,BAMBLOO,SHREE MARA TANI BHATIYANI,30,-103.95,DB,BIKANER DAK,0,2020,63,346.5,CS,100,DBID200918,9,242.55,9/18/2020,63,JTAP,DAINIK BHASKAR,DBID,5.5,BKDURH,Bikaner Zila,Circulation Satelite,10068785,Bikaner,10000782,NE,171978,BIKA,CRU,BIKA,DA,0,0
132621428,10,BIKANER TO NOKHA,BIK_ZL,Cir. Sub Agent,DESALSAR,SHREE MARA TANI BHATIYANI,30,-57.75,DB,BIKANER DAK,0,2020,35,192.5,CS,100,DBID200918,9,134.75,9/18/2020,35,JTAP,DAINIK BHASKAR,DBID,5.5,BKNOKH,Bikaner Zila,Circulation Satelite,10068786,Bikaner,10000782,NE,171980,BIKA,CRU,BIKA,DA,0,0
132621429,10,BIKANER TO NAPASAR,BIK_ZL,Cir. Sub Agent,BELASAR-TEJRASAR,SHREE MARA TANI BHATIYANI,30,-24.75,DB,BIKANER DAK,0,2020,15,82.5,CS,100,DBID200918,9,57.75,9/18/2020,15,JTAP,DAINIK BHASKAR,DBID,5.5,BKNPSR,Bikaner Zila,Circulation Satelite,10068787,Bikaner,10000782,NE,171981,BIKA,CRU,BIKA,DA,0,0
132621430,10,BIKANER TO NAPASAR,BIK_ZL,Cir. Sub Agent,GADWALA,SHREE MARA TANI BHATIYANI,30,-82.5,DB,BIKANER DAK,0,2020,50,275,CS,100,DBID200918,9,192.5,9/18/2020,50,JTAP,DAINIK BHASKAR,DBID,5.5,BKNPSR,Bikaner Zila,Circulation Satelite,10068788,Bikaner,10000782,NE,171982,BIKA,CRU,BIKA,DA,0,0
132621431,10,BIKANER TO LOONKARANSAR,BIK_ZL,Cir. Sub Agent,BAMANWALI,SHREE MARA TANI BHATIYANI,30,-16.5,DB,BIKANER DAK,0,2020,10,55,CS,100,DBID200918,9,38.5,9/18/2020,10,JTAP,DAINIK BHASKAR,DBID,5.5,BKLOON,Bikaner Zila,Circulation Satelite,10068789,Bikaner,10000782,NE,171985,BIKA,CRU,BIKA,DA,0,0
132621432,10,BIKANER TO BAJJU,BIK_ZL,Cir. Agent upcountry,KOLAYAT,KRISHNA NEWS AGENCY,30,-420.75,DB,BIKANER DAK,0,2020,255,1402.5,CU,100,DBID200918,9,981.75,9/18/2020,255,JTAP,DAINIK BHASKAR,DBID,5.5,BKBAJU,Bikaner Zila,Circulation Satelite,10070336,Bikaner,10070336,NE,181278,BIKA,CRU,BIKA,DA,0,0
132621433,10,BIKANER TO BAJJU,BIK_ZL,Cir. Sub Agent,SIYANA,SRIMATA RANI MOTIGARH,30,-90.75,DB,BIKANER DAK,0,2020,55,302.5,CS,100,DBID200918,9,211.75,9/18/2020,55,JTAP,DAINIK BHASKAR,DBID,5.5,BKBAJU,Bikaner Zila,Circulation Satelite,10071376,Bikaner,10000782,NE,188958,BIKA,CRU,BIKA,DA,0,0
132621434,10,BIKANER TO BAJJU,BIK_ZL,Cir. Sub Agent,BITHNOK,SRIMATA RANI MOTIGARH,30,-8.25,DB,BIKANER DAK,0,2020,5,27.5,CS,100,DBID200918,9,19.25,9/18/2020,5,JTAP,DAINIK BHASKAR,DBID,5.5,BKBAJU,Bikaner Zila,Circulation Satelite,10071390,Bikaner,10000782,NE,188962,BIKA,CRU,BIKA,DA,0,0
132621435,10,BIKANER TO KHAJUWALA,BIK_ZL,Cir. Sub Agent,PAHALWANO KA BERA,SHREE KARNI NEWS AGENCY POOGAL,30,-8.25,DB,BIKANER DAK,0,2020,5,27.5,CS,100,DBID200918,9,19.25,9/18/2020,5,JTAP,DAINIK BHASKAR,DBID,5.5,BKKJWL,Bikaner Zila,Circulation Satelite,10071392,Bikaner,10050538,NE,188964,BIKA,CRU,BIKA,DA,0,0
132621436,10,BIKANER TO DUNGARGARH,BIK_ZL,Cir. Sub Agent,LIKHMADESAR,SRIMATA RANI MOTIGARH,30,-82.5,DB,BIKANER DAK,0,2020,50,275,CS,100,DBID200918,9,192.5,9/18/2020,50,JTAP,DAINIK BHASKAR,DBID,5.5,BKDURH,Bikaner Zila,Circulation Satelite,10072980,Bikaner,10000782,NE,197517,BIKA,CRU,BIKA,DA,0,0
132621437,10,BIKANER TO BAJJU,BIK_ZL,Cir. Sub Agent,KOLASAR,SHRIMATA RANI NEWS AGY,30,-125.4,DB,BIKANER DAK,0,2020,76,418,CS,100,DBID200918,9,292.6,9/18/2020,76,JTAP,DAINIK BHASKAR,DBID,5.5,BKBAJU,Bikaner Zila,Circulation Satelite,10072982,Bikaner,10000782,NE,197519,BIKA,CRU,BIKA,DA,0,0
132621438,10,BIKANER TO BAJJU,BIK_ZL,Cir. Agent upcountry,NALL,HARSH NEWS AGENCY,30,-165,DB,BIKANER DAK,0,2020,100,550,CU,100,DBID200918,9,385,9/18/2020,100,JTAP,DAINIK BHASKAR,DBID,5.5,BKBAJU,Bikaner Zila,Circulation Satelite,10075059,Bikaner,10075059,NE,211580,BIKA,CRU,BIKA,DA,0,0
132621439,10,BIKANER TO DUNGARGARH,BIK_ZL,Cir. Agent upcountry,NORANGDESAR,JOSHI NEWS AGENCY,30,-41.25,DB,BIKANER DAK,0,2020,25,137.5,CU,100,DBID200918,9,96.25,9/18/2020,25,JTAP,DAINIK BHASKAR,DBID,5.5,BKDURH,Bikaner Zila,Circulation Satelite,10075161,Bikaner,10075161,NE,212152,BIKA,CRU,BIKA,DA,0,0
132621440,10,BIKANER TO LOONKARANSAR,BIK_ZL,Cir. Sub Agent,SURNANA,BABU LAL NEWS AGENCY,30,-99,DB,BIKANER DAK,0,2020,60,330,CS,100,DBID200918,9,231,9/18/2020,60,JTAP,DAINIK BHASKAR,DBID,5.5,BKLOON,Bikaner Zila,Circulation Satelite,10075290,Bikaner,10000782,NE,212423,BIKA,CRU,BIKA,DA,0,0
132621441,10,BIKANER TO DUNGARGARH,BIK_ZL,Cir. Sub Agent,TOLIYASAR,DEEPAK NEWS AGENCY,30,-44.55,DB,BIKANER DAK,0,2020,27,148.5,CS,100,DBID200918,9,103.95,9/18/2020,27,JTAP,DAINIK BHASKAR,DBID,5.5,BKDURH,Bikaner Zila,Circulation Satelite,10075291,Bikaner,10000782,NE,212424,BIKA,CRU,BIKA,DA,0,0
132621442,10,BIKANER TO NOKHA,BIK_ZL,Cir. Sub Agent,LALASAR BERASAR,DEVA RAM NEWS AGENCY,30,-231,DB,BIKANER DAK,0,2020,140,770,CS,100,DBID200918,9,539,9/18/2020,140,JTAP,DAINIK BHASKAR,DBID,5.5,BKNOKH,Bikaner Zila,Circulation Satelite,10075292,Bikaner,10000782,NE,212425,BIKA,CRU,BIKA,DA,0,0
132621443,10,BIKANER TO BAJJU,BIK_ZL,Cir. Sub Agent,BACHASAR,SHREE MATA RANI NEWS AGENCY,30,-49.5,DB,BIKANER DAK,0,2020,30,165,CS,100,DBID200918,9,115.5,9/18/2020,30,JTAP,DAINIK BHASKAR,DBID,5.5,BKBAJU,Bikaner Zila,Circulation Satelite,10075293,Bikaner,10000782,NE,212426,BIKA,CRU,BIKA,DA,0,0
132621444,10,BIKANER IN HOUSE,BIK_CT,Library/Store/Record,BIKANER DB,LIBRARY / STORE / RECORD ROOM,0,0,DB,BIKANER DAK,6,2020,6,0,13,100,DBID200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DBID,0,BKINHO,Bikaner City,Circulation Local,80000608,Bikaner,80000608,NE,25659,BIKA,CRL,BIKA,IH,0,0
132621544,10,JULWANIYA TO KHETIA,BADANI,Cir. Agent upcountry,PANSEMAL,SHARMA NEWS AGENCY,25,-581.25,DB,BADWANI,0,2020,465,2325,CU,100,DBDW200918,9,1743.75,9/18/2020,465,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,BADWANI,Circulation Satelite,10011580,Khandwa,10011580,NE,60473,KHAN,CRU,KHAN,DA,0,0
132621545,10,Julwaniya to Mandwada,BADANI,Cir. Agent upcountry,JULWANIA,JYOTI NEWS AGENCY,25,-152.5,DB,BADWANI,0,2020,122,610,CU,100,DBDW200918,9,457.5,9/18/2020,122,JTAP,DAINIK BHASKAR,DBDW,5,KHJYMD,BADWANI,Circulation Satelite,10011583,Khandwa,10011583,NE,60476,KHAN,CRU,KHAN,DA,0,0
132621546,10,KHANDWA TO BADWANI,BADANI,Cir. Agent upcountry,BADWANI,KUMRAWAT NEWS AGENCY,30,-5782.5,DB,BADWANI,0,2020,3855,19275,CU,100,DBDW200918,9,13492.5,9/18/2020,3855,JTAP,DAINIK BHASKAR,DBDW,5,KHBDWN,BADWANI,Circulation Satelite,10011585,Khandwa,10011585,NE,60478,KHAN,CRU,KHAN,DA,0,0
132621547,10,Julwaniya to Mandwada,BADANI,Cir. Agent upcountry,MANDWADA,KAILASH PATIDAR,25,-258.75,DB,BADWANI,0,2020,207,1035,CU,100,DBDW200918,9,776.25,9/18/2020,207,JTAP,DAINIK BHASKAR,DBDW,5,KHJYMD,BADWANI,Circulation Satelite,10011589,Khandwa,10011589,NE,60482,KHAN,CRU,KHAN,DA,0,0
132621548,10,KHANDWA TO BADWANI,BADANI,Cir. Agent upcountry,PATI,SGUPTA NEWS AGENCY,30,-127.5,DB,BADWANI,0,2020,85,425,CU,100,DBDW200918,9,297.5,9/18/2020,85,JTAP,DAINIK BHASKAR,DBDW,5,KHBDWN,BADWANI,Circulation Satelite,10035859,Khandwa,10035859,NE,69318,KHAN,CRU,KHAN,DA,0,0
132621549,10,JULWANIYA TO KHETIA,BADANI,Cir. Agent upcountry,NIWALI,SHRI KHEDA PATI NEWS AGENCY,30,-534,DB,BADWANI,0,2020,356,1780,CU,100,DBDW200918,9,1246,9/18/2020,356,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,BADWANI,Circulation Satelite,10035882,Khandwa,10035882,NE,69372,KHAN,CRU,KHAN,DA,0,0
132621550,10,KHANDWA TO BADWANI,BADANI,Cir. Agent upcountry,BELWA,KANHA NEWS AGENCY,30,-261,DB,BADWANI,0,2020,174,870,CU,100,DBDW200918,9,609,9/18/2020,174,JTAP,DAINIK BHASKAR,DBDW,5,KHBDWN,BADWANI,Circulation Satelite,10039849,Khandwa,10039849,NE,76374,KHAN,CRU,KHAN,DA,0,0
132621551,10,JULWANIYA TO KHETIA,BADANI,Cir. Agent upcountry,PANSEMAL,BHARTI NEWS AGENCY,25,-270,DB,BADWANI,0,2020,216,1080,CU,100,DBDW200918,9,810,9/18/2020,216,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,BADWANI,Circulation Satelite,10041327,Khandwa,10041327,NE,77412,KHAN,CRU,KHAN,DA,0,0
132621552,10,KHANDWA TO BADWANI,KHADWA,Cir. Agent upcountry,RAJPUR,JAI GURUDEV NEWS AGENCY,25,-65,DB,BADWANI,0,2020,52,260,CU,100,DBDW200918,9,195,9/18/2020,52,JTAP,DAINIK BHASKAR,DBDW,5,KHBDWN,KHANDWA,Circulation Satelite,10043672,Khandwa,10043672,NE,84722,KHAN,CRU,KHAN,DA,0,0
132621553,10,JULWANIYA TO KHETIA,BADANI,Cir. Agent upcountry,SENDHWA,AGRAWAL NEWS AGENCEY,30,-1372.5,DB,BADWANI,0,2020,915,4575,CU,100,DBDW200918,9,3202.5,9/18/2020,915,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,BADWANI,Circulation Satelite,10055198,Khandwa,10055198,NE,115880,KHAN,CRU,KHAN,DA,0,0
132621554,10,KHANDWA TO BADWANI,BARANI,Cir. Agent upcountry,SILAWAD,SONI NEWS AGENCEY,25,-100,DB,BADWANI,0,2020,80,400,CU,100,DBDW200918,9,300,9/18/2020,80,JTAP,DAINIK BHASKAR,DBDW,5,KHBDWN,BARWANI,Circulation Satelite,10055503,Khandwa,10055503,NE,116854,KHAN,CRU,KHAN,DA,0,0
132621555,10,KHANDWA TO BADWANI,BARANI,Cir. Agent upcountry,MAENIMATA-PALSUD,JAGLAXMI NEWS AGENCY,25,-56.25,DB,BADWANI,0,2020,45,225,CU,100,DBDW200918,9,168.75,9/18/2020,45,JTAP,DAINIK BHASKAR,DBDW,5,KHBDWN,BARWANI,Circulation Satelite,10058055,Khandwa,10058055,NE,120739,KHAN,CRU,KHAN,DA,0,0
132621556,10,Julwaniya to Mandwada,KHAONE,Cir. Agent upcountry,THAAN,AASHISH NEWS AGENCY,25,-43.75,DB,BADWANI,0,2020,35,175,CU,100,DBDW200918,9,131.25,9/18/2020,35,JTAP,DAINIK BHASKAR,DBDW,5,KHJYMD,KHARGONE,Circulation Satelite,10058282,Khandwa,10058282,NE,121534,KHAN,CRU,KHAN,DA,0,0
132621557,10,JULWANIYA TO KHETIA,BADANI,Cir. Agent upcountry,NIWALI,IQBAL JOYA NEWS AGENCY,25,-75,DB,BADWANI,0,2020,60,300,CU,100,DBDW200918,9,225,9/18/2020,60,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,BADWANI,Circulation Satelite,10058466,Khandwa,10058466,NE,122546,KHAN,CRU,KHAN,DA,0,0
132621558,10,JULWANIYA TO KHETIA,BADANI,Cir. Agent upcountry,BALSAMUND OZHAR,OMPRAKASH NEWS AGENCY,25,-268.75,DB,BADWANI,0,2020,215,1075,CU,100,DBDW200918,9,806.25,9/18/2020,215,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,BADWANI,Circulation Satelite,10061156,Khandwa,10061156,NE,129805,KHAN,CRU,KHAN,DA,0,0
132621559,10,JULWANIYA TO KHETIA,BADANI,Cir. Agent upcountry,PALSUD,JAISWAL NEWS AGENCY,25,-281.25,DB,BADWANI,0,2020,225,1125,CU,100,DBDW200918,9,843.75,9/18/2020,225,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,BADWANI,Circulation Satelite,10061473,Khandwa,10061473,NE,131001,KHAN,CRU,KHAN,DA,0,0
132621560,10,Julwaniya to Mandwada,BADANI,Cir. Agent upcountry,JULWANIA,ANANAT NEWS AGENCY,25,-75,DB,BADWANI,0,2020,60,300,CU,100,DBDW200918,9,225,9/18/2020,60,JTAP,DAINIK BHASKAR,DBDW,5,KHJYMD,BADWANI,Circulation Satelite,10065052,Khandwa,10065052,NE,145308,KHAN,CRU,KHAN,DA,0,0
132621561,10,Julwaniya to Mandwada,BADANI,Cir. Agent upcountry,TALWADA DEM,HARSHAD NEWS AGENCY,25,-85,DB,BADWANI,0,2020,68,340,CU,100,DBDW200918,9,255,9/18/2020,68,JTAP,DAINIK BHASKAR,DBDW,5,KHJYMD,BADWANI,Circulation Satelite,10065291,Khandwa,10065291,NE,146214,KHAN,CRU,KHAN,DA,0,0
132621562,10,Julwaniya to Mandwada,BADANI,Cir. Agent upcountry,DABANA,VAISHNAV NEWS AGENCY,25,-296.25,DB,BADWANI,0,2020,237,1185,CU,100,DBDW200918,9,888.75,9/18/2020,237,JTAP,DAINIK BHASKAR,DBDW,5,KHJYMD,BADWANI,Circulation Satelite,10065372,Khandwa,10065372,NE,147287,KHAN,CRU,KHAN,DA,0,0
132621563,10,Julwaniya to Mandwada,BADANI,Cir. Agent upcountry,BARUFATAK,SHRI SHYAM NEWS AGENCY,25,-187.5,DB,BADWANI,0,2020,150,750,CU,100,DBDW200918,9,562.5,9/18/2020,150,JTAP,DAINIK BHASKAR,DBDW,5,KHJYMD,BADWANI,Circulation Satelite,10065540,Khandwa,10065540,NE,148967,KHAN,CRU,KHAN,DA,0,0
132621564,10,JULWANIYA TO KHETIA,KHADWA,Cir. Agent upcountry,ANJAD,JITHISHA NEWS AGENCY,30,-1356,DB,BADWANI,0,2020,904,4520,CU,100,DBDW200918,9,3164,9/18/2020,904,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,KHANDWA,Circulation Satelite,10070492,Khandwa,10070492,NE,182671,KHAN,CRU,KHAN,DA,0,0
132621565,10,JULWANIYA TO KHETIA,BARANI,Cir. Agent upcountry,BIJASAN,JAYASWAL NEWS AGENCY,25,-32.5,DB,BADWANI,0,2020,26,130,CU,100,DBDW200918,9,97.5,9/18/2020,26,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,BARWANI,Circulation Satelite,10072033,Khandwa,10072033,NE,192127,KHAN,CRU,KHAN,DA,0,0
132621566,10,KHANDWA TO BADWANI,KHADWA,Cir. Agent upcountry,RAJPUR,BHAVESH KAMAL GUPTA NEWS AGENC,25,-400,DB,BADWANI,0,2020,320,1600,CU,100,DBDW200918,9,1200,9/18/2020,320,JTAP,DAINIK BHASKAR,DBDW,5,KHBDWN,KHANDWA,Circulation Satelite,10073871,Khandwa,10073871,NE,203061,KHAN,CRU,KHAN,DA,0,0
132621567,10,KHANDWA TO BADWANI,BADANI,Cir. Agent upcountry,THIKARI,SHARMA NEWS AGENCY,26.5,-463.75,DB,BADWANI,0,2020,350,1750,CU,100,DBDW200918,9,1286.25,9/18/2020,350,JTAP,DAINIK BHASKAR,DBDW,5,KHBDWN,BADWANI,Circulation Satelite,10074988,Khandwa,10074988,NE,210637,KHAN,CRU,KHAN,DA,0,0
132621568,10,KHANDWA TO BADWANI,BADANI,Cir. Agent upcountry,SENDHWA,SENDHWA NEWS AGENCY,30,-1579.5,DB,BADWANI,0,2020,1053,5265,CU,100,DBDW200918,9,3685.5,9/18/2020,1053,JTAP,DAINIK BHASKAR,DBDW,5,KHBDWN,BADWANI,Circulation Satelite,10075029,Khandwa,10075029,NE,211590,KHAN,CRU,KHAN,DA,0,0
132621569,10,JULWANIYA TO KHETIA,BADANI,Cir. Agent upcountry,KHETIYA,SANCHIYAY NEWS AGENCY,25,-400,DB,BADWANI,0,2020,320,1600,CU,100,DBDW200918,9,1200,9/18/2020,320,JTAP,DAINIK BHASKAR,DBDW,5,KHJLKT,BADWANI,Circulation Satelite,10075370,Khandwa,10075370,NE,212626,KHAN,CRU,KHAN,DA,0,0
132621570,10,Julwaniya to Mandwada,BADANI,Cir. Agent upcountry,KHURAMPURA,MAA SANTOSHI  NEWS AGENCY,25,-43.75,DB,BADWANI,0,2020,35,175,CU,100,DBDW200918,9,131.25,9/18/2020,35,JTAP,DAINIK BHASKAR,DBDW,5,KHJYMD,BADWANI,Circulation Satelite,10075854,Khandwa,10075854,NE,217248,KHAN,CRU,KHAN,DA,0,0
132621571,10,KHANDWA IN HOUSE,BADANI,Staff File,BADWANI,STAFF FILE,0,0,DB,BADWANI,2,2020,2,0,12,100,DBDW200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DBDW,0,KHINHO,BADWANI,Circulation Satelite,80002211,Khandwa,80002211,NE,67289,KHAN,CRU,KHAN,IH,0,0
132621572,10,KHANDWA IN HOUSE,BADANI,Advt./Billing,BADWANI,Advt./Billing,0,0,DB,BADWANI,2,2020,2,0,14,100,DBDW200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DBDW,0,KHINHO,BADWANI,Circulation Satelite,80002217,Khandwa,80002217,NE,67295,KHAN,CRU,KHAN,IH,0,0
132621573,10,KHANDWA IN HOUSE,KHADWA,Transfer to Oth. Edn,INDORE,INDORE OFFICE,0,0,DB,BADWANI,1,2020,1,0,16,100,DBDW200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DBDW,0,KHINHO,KHANDWA,Circulation Satelite,80002223,Khandwa,80002223,NE,67301,KHAN,CRU,KHAN,IH,0,0
132621574,10,KHANDWA IN HOUSE,KHADWA,Taxi copies,BADWANI,TAXI COPIES,0,0,DB,BADWANI,2,2020,2,0,21,100,DBDW200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DBDW,0,KHINHO,KHANDWA,Circulation Satelite,80002230,Khandwa,80002230,NE,67308,KHAN,CRU,KHAN,IH,0,0
132621575,10,KHANDWA TO BALWADA,KARGUN,Cir. Agent upcountry,BARWAH,MALVIYA NEWS AGENCIES,30,-2002.5,DB,KHARGONE,0,2020,1335,6675,CU,100,DKBD200918,9,4672.5,9/18/2020,1335,JTAP,DAINIK BHASKAR,DKBD,5,KHBALW,KHARGAUN,Circulation Satelite,10011555,Khandwa,10011555,NE,60488,KHAN,CRU,KHAN,DA,0,0
132621576,10,KHANDWA TO BALWADA,KARGUN,Cir. Agent upcountry,CHOLI,NILESH JAIN,25,-68.75,DB,KHARGONE,0,2020,55,275,CU,100,DKBD200918,9,206.25,9/18/2020,55,JTAP,DAINIK BHASKAR,DKBD,5,KHBALW,KHARGAUN,Circulation Satelite,10011557,Khandwa,10011557,NE,60490,KHAN,CRU,KHAN,DA,0,0
132621577,10,KHANDWA TO BALWADA,KARGUN,Cir. Agent upcountry,MAHESHWAR,PATEL NEWS AGENCY,25,-625,DB,KHARGONE,0,2020,500,2500,CU,100,DKBD200918,9,1875,9/18/2020,500,JTAP,DAINIK BHASKAR,DKBD,5,KHBALW,KHARGAUN,Circulation Satelite,10011558,Khandwa,10011558,NE,60491,KHAN,CRU,KHAN,DA,0,0
